Node Number	Equivalent (von-Mises) Stress (Pa)
6370	4.7314e+006
6370	4.6046e+006
6371	5.1508e+006
6371	4.4085e+006
6372	3.3584e+006
6372	2.822e+006
6373	4.4703e+006
6373	4.838e+006
6374	3.2342e+006
6374	2.9648e+006
6375	5.7372e+006
6375	4.4926e+006
6376	4.2511e+006
6376	4.3166e+006
6377	2.1914e+006
6377	2.0362e+006
6378	4.0854e+005
6378	3.8628e+005
6379	1.0585e+006
6379	1.3313e+006
6380	4.1082e+006
6380	4.3903e+006
6381	1.3223e+006
6381	1.0774e+006
6382	5.3617e+006
6382	5.0282e+006
6383	3.4146e+006
6383	3.1744e+006
6384	1.4458e+006
6384	1.4321e+006
6385	1.1748e+006
6385	1.5942e+006
6386	4.0387e+006
6386	5.1769e+006
6387	1.4281e+006
6387	8.193e+005
6388	1.0194e+006
6388	9.8211e+005
6389	2.7689e+006
6389	2.1833e+006
6390	2.9242e+006
6390	2.597e+006
6391	9.6059e+005
6391	1.7447e+006
6392	1.4524e+006
6392	1.0048e+006
6393	1.7189e+006
6393	1.7959e+006
6394	3.3973e+006
6394	4.7326e+006
6395	5.95e+006
6395	5.6097e+006
6396	1.8083e+006
6396	3.5701e+006
6397	2.3716e+006
6397	2.4646e+006
6398	3.1405e+006
6398	4.209e+006
6399	2.3443e+006
6399	2.8255e+006
6400	4.2857e+006
6400	5.3117e+006
6401	5.188e+006
6401	4.2824e+006
6402	3.6585e+006
6402	2.8125e+006
6403	3.8272e+006
6403	5.0384e+006
6404	3.1717e+006
6404	3.1115e+006
6405	4.0972e+006
6405	4.0292e+006
6406	3.1807e+006
6406	2.5e+006
6407	4.5305e+006
6407	3.3016e+006
6408	2.1164e+006
6408	2.4624e+006
6409	3.2437e+006
6409	3.7115e+006
6410	3.7064e+006
6410	3.9217e+006
6411	2.5453e+006
6411	2.1202e+006
6412	3.8697e+006
6412	3.6751e+006
6413	3.6716e+006
6413	3.6332e+006
6414	5.4928e+006
6414	5.3798e+006
6415	5.9752e+006
6415	6.2131e+006
6416	4.2312e+006
6416	3.4919e+006
6417	3.3819e+006
6417	3.645e+006
6418	3.9595e+006
6418	4.1449e+006
6419	1.1658e+006
6419	1.3556e+006
6420	3.496e+006
6420	3.2048e+006
6421	4.6947e+006
6421	5.237e+006
6422	3.6463e+006
6422	4.9088e+006
6423	3.3276e+006
6423	3.8708e+006
6424	1.6197e+006
6424	1.7383e+006
6425	7.2967e+005
6425	1.1057e+006
6426	1.3372e+006
6426	1.6255e+006
6427	2.4674e+006
6427	2.5188e+006
6428	4.3687e+005
6428	1.1401e+006
6429	1.3267e+006
6429	8.324e+005
6430	8.3942e+005
6430	7.1248e+005
6431	6.2133e+006
6431	4.1749e+006
6432	5.6384e+006
6432	2.2804e+006
6433	2.1311e+006
6433	1.9794e+006
6434	2.0483e+006
6434	1.7967e+006
6435	8.5205e+005
6435	1.1256e+006
6436	1.1405e+006
6436	7.0309e+005
6437	1.1673e+006
6437	1.9042e+006
6438	8.3769e+005
6438	1.6294e+006
6439	1.1792e+006
6439	1.8127e+006
6440	1.2158e+006
6440	1.3381e+006
6441	3.1251e+006
6441	4.0014e+006
6442	1.0507e+006
6442	1.5716e+006
6443	2.511e+006
6443	3.1985e+006
6444	5.7079e+006
6444	5.4695e+006
6445	2.7288e+006
6445	2.539e+006
6446	4.1025e+006
6446	4.5886e+006
6447	2.5605e+006
6447	3.2651e+006
6448	2.5818e+006
6448	2.386e+006
6449	2.501e+006
6449	2.8837e+006
6450	2.8198e+006
6450	3.0341e+006
6451	4.7163e+006
6451	5.3992e+006
6452	3.1953e+006
6452	3.4514e+006
6453	4.3227e+006
6453	4.1e+006
6454	5.1812e+006
6454	3.2435e+006
6455	3.0123e+006
6455	3.3521e+006
6456	3.351e+006
6456	3.2392e+006
6457	4.7936e+006
6457	4.2704e+006
6458	4.772e+006
6458	5.342e+006
6459	2.5788e+006
6459	2.6151e+006
6460	2.2302e+006
6460	1.9819e+006
6461	3.7125e+006
6461	3.4949e+006
6462	1.0457e+006
6462	1.5321e+006
6463	1.5196e+006
6463	2.2098e+006
6464	4.0287e+006
6464	5.9106e+006
6465	2.5075e+006
6465	1.5558e+006
6466	1.5628e+006
6466	1.1262e+006
6467	3.3865e+006
6467	3.2246e+006
6468	1.6536e+006
6468	1.3566e+006
6469	3.3197e+005
6469	4.8998e+005
6470	8.4793e+005
6470	1.133e+006
6471	4.2991e+006
6471	2.5531e+006
6472	3.6644e+006
6472	2.5232e+006
6473	2.7226e+006
6473	3.6418e+006
6474	2.2982e+006
6474	2.3859e+006
6475	9.0683e+005
6475	8.4823e+005
6476	1.7526e+006
6476	1.9891e+006
6477	1.1699e+006
6477	6.0362e+005
6478	1.4042e+006
6478	1.3428e+006
6479	2.9374e+006
6479	1.3807e+006
6480	2.1773e+006
6480	1.8295e+006
6481	2.7425e+006
6481	2.4406e+006
6482	5.352e+006
6482	4.4756e+006
6483	3.2104e+006
6483	3.3216e+006
6484	1.0728e+006
6484	1.2643e+006
6485	9.2854e+005
6485	1.6703e+006
6486	1.9325e+006
6486	2.3841e+006
6487	3.9573e+006
6487	2.6338e+006
6488	3.2126e+006
6488	3.5106e+006
6489	1.0662e+006
6489	6.4441e+005
6490	7.5466e+005
6490	3.1216e+005
6491	9.9558e+005
6491	9.682e+005
6492	1.5314e+006
6492	2.0178e+006
6493	2.7904e+006
6493	3.6246e+006
6494	2.5025e+006
6494	2.2302e+006
6495	3.6495e+006
6495	2.4445e+006
6496	2.363e+006
6496	2.0843e+006
6497	2.1661e+006
6497	1.2548e+006
6498	2.4258e+006
6498	3.2917e+006
6499	2.2011e+006
6499	2.2572e+006
6500	1.7073e+006
6500	2.2303e+006
6501	4.0877e+006
6501	3.6383e+006
6502	3.6675e+006
6502	2.962e+006
6503	4.1197e+006
6503	3.3735e+006
6504	2.7964e+006
6504	3.1584e+006
6505	2.8118e+006
6505	3.1662e+006
6506	9.7666e+005
6506	1.3635e+006
6507	3.7512e+006
6507	2.8553e+006
6508	4.4968e+006
6508	4.6536e+006
6509	0.
6509	0.
6510	0.
6510	0.
6511	8.0048e+005
6511	9.2037e+005
6512	0.
6512	0.
6513	0.
6513	0.
6514	0.
6514	0.
6515	2.5955e+006
6515	2.4125e+006
6516	9.4563e+005
6516	8.3018e+005
6517	1.3863e+006
6517	1.2374e+006
6518	0.
6518	0.
6519	0.
6519	0.
6520	0.
6520	0.
6521	0.
6521	0.
6522	0.
6522	0.
6523	0.
6523	0.
6524	0.
6524	0.
6525	0.
6525	0.
6526	0.
6526	0.
6527	0.
6527	0.
6528	3.3204e+005
6528	1.642e+005
6529	0.
6529	0.
6530	2.7971e+005
6530	4.85e+005
6531	0.
6531	0.
6532	0.
6532	0.
6533	0.
6533	0.
6534	0.
6534	0.
6535	0.
6535	0.
6536	0.
6536	0.
6537	0.
6537	0.
6538	0.
6538	0.
6539	0.
6539	0.
6540	0.
6540	0.
6541	0.
6541	0.
6542	0.
6542	0.
6543	0.
6543	0.
6544	0.
6544	0.
6545	0.
6545	0.
6546	0.
6546	0.
6547	0.
6547	0.
6548	0.
6548	0.
6549	0.
6549	0.
6550	11286
6550	10477
6551	34403
6551	1.2373e+005
6552	3.1465e+005
6552	1.7107e+005
6553	0.
6553	0.
6554	0.
6554	0.
6555	0.
6555	0.
6556	0.
6556	0.
6557	0.
6557	0.
6558	0.
6558	0.
6559	0.
6559	0.
6560	0.
6560	0.
6561	0.
6561	0.
6562	0.
6562	0.
6563	0.
6563	0.
6564	0.
6564	0.
6565	0.
6565	0.
6566	6.3223e+005
6566	1.1895e+006
6567	1.6471e+006
6567	1.8008e+006
6568	2.706e+006
6568	1.4824e+006
6569	1.6092e+006
6569	1.3274e+006
6570	1.6235e+006
6570	1.1153e+006
6571	2.1342e+006
6571	2.3398e+006
6572	8.7033e+005
6572	7.5248e+005
6573	1.1756e+006
6573	6.8169e+005
6574	1.7174e+006
6574	1.4799e+006
6575	5.8469e+005
6575	1.4382e+006
6576	1.4029e+006
6576	1.3241e+006
6577	9.8962e+005
6577	3.6976e+005
6578	1.4806e+006
6578	1.3313e+006
6579	4.3025e+005
6579	8.5984e+005
6580	1.7661e+006
6580	2.6584e+005
6581	8.3458e+005
6581	6.7776e+005
6582	1.1701e+006
6582	1.3497e+006
6583	8.0381e+005
6583	1.1092e+006
6584	1.4048e+006
6584	1.2811e+006
6585	1.1566e+006
6585	1.0999e+006
6586	1.1079e+006
6586	1.1225e+006
6587	2.133e+006
6587	1.3381e+006
6588	1.1179e+006
6588	6.5998e+005
6589	6.6131e+005
6589	1.1958e+006
6590	1.4186e+006
6590	1.1059e+006
6591	1.9354e+006
6591	1.6149e+006
6592	1.9265e+006
6592	1.1613e+006
6593	1.171e+006
6593	1.0949e+006
6594	2.0552e+006
6594	2.0408e+006
6595	2.8553e+006
6595	2.1862e+006
6596	1.5869e+006
6596	8.1687e+005
6597	1.8295e+006
6597	1.5339e+006
6598	1.3093e+006
6598	1.3283e+006
6599	1.9171e+006
6599	1.7526e+006
6600	8.1403e+005
6600	4.9785e+005
6601	1.0318e+006
6601	8.4405e+005
6602	3.5505e+006
6602	3.2061e+006
6603	1.1211e+006
6603	1.4621e+006
6604	1.7148e+006
6604	1.3873e+006
6605	1.4253e+006
6605	1.4185e+006
6606	8.811e+005
6606	1.9274e+006
6607	1.6921e+006
6607	2.7057e+006
6608	1.9023e+006
6608	2.4225e+006
6609	2.4562e+006
6609	1.3953e+006
6610	1.2511e+006
6610	1.1365e+006
6611	2.7968e+006
6611	2.7633e+006
6612	1.3032e+006
6612	2.1821e+006
6613	3.3607e+006
6613	3.3527e+006
6614	1.495e+006
6614	2.1884e+006
6615	2.2133e+006
6615	2.4701e+006
6616	1.5776e+006
6616	1.3388e+006
6617	1.453e+006
6617	1.4934e+006
6618	1.3666e+006
6618	9.6637e+005
6619	2.822e+006
6619	2.8255e+006
6620	2.3275e+006
6620	1.6525e+006
6621	2.8109e+006
6621	2.4128e+006
6622	2.0655e+006
6622	1.9017e+006
6623	2.9533e+006
6623	3.5325e+006
6624	1.5133e+006
6624	1.2401e+006
6625	2.7533e+006
6625	1.7636e+006
6626	3.2047e+006
6626	2.3175e+006
6627	4.2579e+006
6627	3.6856e+006
6628	1.0032e+006
6628	1.0019e+006
6629	2.2378e+006
6629	2.1587e+006
6630	3.2346e+006
6630	2.6907e+006
6631	2.739e+006
6631	2.5002e+006
6632	1.0152e+006
6632	1.066e+006
6633	2.3651e+006
6633	1.1384e+006
6634	1.2333e+006
6634	1.5485e+006
6635	1.4501e+006
6635	1.8689e+006
6636	2.1077e+006
6636	2.9629e+006
6637	1.506e+006
6637	1.226e+006
6638	2.2726e+006
6638	1.6986e+006
6639	1.3657e+006
6639	1.3484e+006
6640	2.393e+006
6640	3.0396e+006
6641	2.4847e+006
6641	2.1339e+006
6642	1.7934e+006
6642	2.4018e+006
6643	1.5068e+006
6643	1.4979e+006
6644	2.5636e+006
6644	2.469e+006
6645	2.3951e+006
6645	1.3756e+006
6646	1.339e+006
6646	2.2999e+006
6647	2.2798e+006
6647	2.4491e+006
6648	2.145e+006
6648	2.9429e+006
6649	2.5492e+006
6649	1.6872e+006
6650	1.7295e+006
6650	9.8901e+005
6651	2.764e+006
6651	1.708e+006
6652	3.3736e+006
6652	3.055e+006
6653	2.3276e+006
6653	3.2076e+006
6654	2.7182e+006
6654	2.4363e+006
6655	1.9497e+006
6655	2.0554e+006
6656	6.3913e+005
6656	2.4556e+006
6657	2.123e+006
6657	1.3617e+006
6658	2.2225e+006
6658	2.008e+006
6659	2.1983e+006
6659	2.8609e+006
6660	2.2003e+006
6660	2.0939e+006
6661	3.0514e+006
6661	3.0892e+006
6662	8.8471e+005
6662	1.4515e+006
6663	3.2978e+006
6663	2.9029e+006
6664	2.5876e+006
6664	2.4676e+006
6665	2.5845e+006
6665	2.5807e+006
6666	2.0216e+006
6666	2.5379e+006
6667	1.1262e+006
6667	7.6619e+005
6668	3.1563e+006
6668	4.1663e+006
6669	1.1274e+006
6669	6.6504e+005
6670	8.9145e+005
6670	5.9987e+005
6671	1.9752e+006
6671	2.1207e+006
6672	1.6779e+006
6672	1.8239e+006
6673	6.4782e+005
6673	1.4846e+006
6674	2.205e+006
6674	2.1743e+006
6675	4.0151e+006
6675	4.0501e+006
6676	2.0904e+006
6676	1.6439e+006
6677	2.921e+006
6677	2.63e+006
6678	1.3576e+006
6678	1.2411e+006
6679	1.608e+006
6679	1.7587e+006
6680	2.2273e+006
6680	2.9718e+006
6681	1.3032e+006
6681	1.7313e+006
6682	2.2102e+006
6682	3.1274e+006
6683	2.7036e+006
6683	2.8957e+006
6684	2.2651e+006
6684	1.9416e+006
6685	2.631e+006
6685	2.6571e+006
6686	2.9784e+006
6686	2.2939e+006
6687	3.4083e+006
6687	1.4441e+006
6688	1.7137e+006
6688	3.305e+006
6689	2.0959e+006
6689	3.6486e+006
6690	2.1135e+006
6690	2.7785e+006
6691	2.8234e+006
6691	2.8375e+006
6692	1.0807e+006
6692	1.3694e+006
6693	2.1408e+006
6693	2.109e+006
6694	3.3825e+006
6694	4.6727e+006
6695	3.029e+006
6695	3.2728e+006
6696	4.978e+006
6696	5.8418e+006
6697	1.4915e+006
6697	1.0092e+006
6698	3.4024e+006
6698	1.6557e+006
6699	3.9157e+006
6699	2.9534e+006
6700	1.6465e+006
6700	4.1888e+006
6701	1.8165e+006
6701	2.3058e+006
6702	7.4128e+005
6702	1.7979e+006
6703	3.275e+006
6703	5.0226e+006
6704	2.2083e+006
6704	1.6227e+006
6705	3.9532e+006
6705	2.0409e+006
6706	4.6814e+006
6706	3.1982e+006
6707	1.8267e+006
6707	2.9922e+006
6708	1.7196e+006
6708	1.1589e+006
6709	2.0557e+006
6709	7.4244e+005
6710	2.037e+006
6710	7.5443e+005
6711	1.9634e+006
6711	3.81e+006
6712	3.0159e+006
6712	2.5674e+006
6713	1.3117e+006
6713	1.9207e+006
6714	3.1345e+006
6714	3.782e+006
6715	2.0115e+006
6715	2.2235e+006
6716	2.0041e+006
6716	3.2094e+006
6717	2.6735e+006
6717	4.2473e+006
6718	2.1855e+006
6718	1.753e+006
6719	5.9477e+005
6719	1.1393e+006
6720	1.608e+006
6720	2.072e+006
6721	3.4383e+006
6721	3.9233e+006
6722	2.2612e+006
6722	2.0267e+006
6723	2.8923e+006
6723	8.1485e+005
6724	2.6044e+006
6724	4.1437e+006
6725	3.8886e+006
6725	4.4348e+006
6726	1.4102e+006
6726	2.2379e+006
6727	3.4758e+006
6727	2.7454e+006
6728	3.7288e+006
6728	4.2309e+006
6729	2.1762e+006
6729	2.3162e+006
6730	2.4204e+006
6730	1.8777e+006
6731	2.1869e+006
6731	1.8638e+006
6732	3.0214e+006
6732	2.4317e+006
6733	2.1843e+006
6733	3.1696e+006
6734	2.2547e+006
6734	2.5165e+006
6735	2.669e+006
6735	2.5541e+006
6736	1.7112e+006
6736	1.9632e+006
6737	7.2858e+005
6737	1.0152e+006
6738	1.7784e+005
6738	2.7476e+005
6739	1.009e+006
6739	9.2789e+005
6740	3.1206e+006
6740	3.1127e+006
6741	6.2899e+005
6741	5.0507e+005
6742	1.966e+006
6742	2.3462e+006
6743	2.3196e+006
6743	1.272e+006
6744	2.5311e+006
6744	2.3257e+006
6745	4.0595e+006
6745	4.3845e+006
6746	5.8103e+005
6746	1.3146e+006
6747	7.28e+005
6747	1.0027e+006
6748	2.2046e+006
6748	2.387e+006
6749	1.0837e+006
6749	1.5736e+006
6750	1.8953e+006
6750	1.7391e+006
6751	2.2344e+006
6751	1.8142e+006
6752	2.6913e+006
6752	3.9747e+006
6753	2.0884e+006
6753	2.0927e+006
6754	2.386e+006
6754	1.6315e+006
6755	1.4924e+006
6755	2.5778e+006
6756	1.3674e+006
6756	2.3771e+006
6757	1.0049e+006
6757	2.044e+006
6758	1.8336e+006
6758	1.9539e+006
6759	2.3891e+006
6759	3.0731e+006
6760	2.427e+006
6760	3.494e+006
6761	1.5988e+006
6761	1.5669e+006
6762	3.3029e+006
6762	3.2628e+006
6763	2.7676e+006
6763	2.4832e+006
6764	2.9622e+006
6764	2.7109e+006
6765	2.2806e+006
6765	2.2666e+006
6766	2.5504e+006
6766	1.7939e+006
6767	1.5188e+006
6767	1.8144e+006
6768	2.4692e+006
6768	1.7984e+006
6769	2.1161e+006
6769	1.7515e+006
6770	2.9794e+006
6770	2.9043e+006
6771	3.7105e+006
6771	5.3454e+006
6772	1.612e+006
6772	1.4495e+006
6773	5.1817e+006
6773	4.2018e+006
6774	2.5552e+006
6774	3.9014e+006
6775	1.5365e+006
6775	1.3408e+006
6776	1.6312e+006
6776	1.5857e+006
6777	3.2743e+006
6777	3.7928e+006
6778	2.2184e+006
6778	2.1578e+006
6779	2.5247e+006
6779	3.4637e+006
6780	4.5963e+006
6780	3.2538e+006
6781	2.2248e+006
6781	1.2174e+006
6782	1.9862e+006
6782	2.1148e+006
6783	1.1369e+006
6783	1.1991e+006
6784	2.1159e+006
6784	2.5937e+006
6785	3.9244e+005
6785	1.2205e+006
6786	2.8025e+006
6786	2.6381e+006
6787	2.5134e+006
6787	2.127e+006
6788	2.5008e+006
6788	2.2301e+006
6789	3.1693e+006
6789	3.1922e+006
6790	2.5107e+006
6790	2.5586e+006
6791	2.8818e+006
6791	2.2676e+006
6792	2.6991e+006
6792	2.3622e+006
6793	1.2231e+006
6793	7.7404e+005
6794	1.671e+006
6794	1.7071e+006
6795	8.4623e+005
6795	1.4466e+006
6796	1.3505e+006
6796	1.4203e+006
6797	2.0915e+006
6797	2.4549e+006
6798	2.2968e+006
6798	2.2842e+006
6799	1.9733e+006
6799	1.6775e+006
6800	3.6286e+006
6800	2.6884e+006
6801	2.0638e+006
6801	1.3621e+006
6802	1.8308e+006
6802	1.8461e+006
6803	2.1325e+006
6803	2.6328e+006
6804	2.6223e+006
6804	7.1548e+005
6805	2.1449e+006
6805	1.6715e+006
6806	2.8778e+006
6806	1.0722e+006
6807	2.0319e+006
6807	2.1338e+006
6808	2.4011e+006
6808	2.0793e+006
6809	2.3711e+006
6809	4.461e+006
6810	1.6165e+006
6810	1.1891e+006
6811	1.2876e+006
6811	2.0076e+006
6812	2.3842e+006
6812	2.8255e+006
6813	2.5817e+006
6813	1.302e+006
6814	1.5993e+006
6814	1.8327e+006
6815	2.1575e+006
6815	2.379e+006
6816	2.736e+006
6816	3.0378e+006
6817	2.5298e+006
6817	2.442e+006
6818	1.736e+006
6818	2.3341e+006
6819	1.3939e+006
6819	1.2804e+006
6820	1.6665e+006
6820	1.7841e+006
6821	2.2593e+006
6821	2.1001e+006
6822	2.3364e+006
6822	2.1981e+006
6823	2.3915e+006
6823	2.517e+006
6824	2.427e+006
6824	3.3195e+006
6825	1.355e+006
6825	1.3381e+006
6826	2.2437e+006
6826	2.6324e+006
6827	2.8797e+006
6827	1.3842e+006
6828	1.3862e+006
6828	9.0579e+005
6829	1.9727e+006
6829	1.4441e+006
6830	2.8944e+006
6830	2.0103e+006
6831	1.2946e+006
6831	2.5323e+006
6832	1.7738e+006
6832	1.7597e+006
6833	4.6302e+006
6833	4.2592e+006
6834	3.8345e+006
6834	4.5925e+006
6835	1.1435e+006
6835	1.1453e+006
6836	1.2884e+006
6836	1.7625e+006
6837	1.6406e+006
6837	4.1203e+006
6838	2.2097e+006
6838	1.9885e+006
6839	2.2292e+006
6839	2.6392e+006
6840	1.3751e+006
6840	1.028e+006
6841	2.4968e+006
6841	2.2669e+006
6842	4.7732e+006
6842	3.2536e+006
6843	3.821e+006
6843	4.0004e+006
6844	2.0046e+006
6844	3.205e+006
6845	1.5953e+006
6845	2.0524e+006
6846	1.7101e+006
6846	3.355e+006
6847	3.104e+006
6847	2.6968e+006
6848	2.3507e+006
6848	2.0187e+006
6849	3.6795e+006
6849	4.1842e+006
6850	1.8652e+006
6850	1.4969e+006
6851	3.0229e+006
6851	2.2935e+006
6852	2.4293e+006
6852	3.2574e+006
6853	8.7137e+005
6853	1.9276e+006
6854	1.3406e+006
6854	2.7378e+006
6855	3.9122e+006
6855	1.9125e+006
6856	3.9887e+006
6856	2.465e+006
6857	2.2916e+006
6857	3.1532e+006
6858	3.9075e+006
6858	3.6407e+006
6859	1.494e+006
6859	8.375e+005
6860	8.4552e+005
6860	1.3969e+006
6861	1.8416e+006
6861	1.9995e+006
6862	6.3752e+005
6862	1.4258e+006
6863	2.471e+006
6863	2.0096e+006
6864	2.7716e+006
6864	2.1653e+006
6865	1.548e+006
6865	9.4404e+005
6866	2.1116e+006
6866	3.3162e+006
6867	1.8668e+006
6867	1.6573e+006
6868	2.9078e+006
6868	1.7848e+006
6869	9.4938e+005
6869	1.702e+006
6870	2.1468e+006
6870	1.7358e+006
6871	1.5262e+006
6871	2.0286e+006
6872	4.3827e+006
6872	3.753e+006
6873	1.7585e+006
6873	1.5171e+006
6874	1.9365e+006
6874	7.6622e+005
6875	1.0346e+006
6875	1.5478e+006
6876	3.0719e+006
6876	3.0405e+006
6877	1.819e+006
6877	1.5599e+006
6878	1.0708e+006
6878	1.5395e+006
6879	2.9593e+006
6879	2.0859e+006
6880	3.9758e+006
6880	3.4007e+006
6881	5.2479e+006
6881	4.2214e+006
6882	3.4744e+006
6882	3.267e+006
6883	3.367e+006
6883	1.5376e+006
6884	2.7854e+006
6884	3.6361e+006
6885	4.7183e+006
6885	4.7254e+006
6886	2.4208e+006
6886	3.4968e+006
6887	1.0614e+006
6887	2.8825e+006
6888	1.2023e+006
6888	2.4484e+006
6889	1.4559e+006
6889	1.8688e+006
6890	7.6169e+005
6890	1.4772e+006
6891	1.0255e+006
6891	4.9757e+005
6892	2.322e+006
6892	2.919e+006
6893	1.0066e+006
6893	1.2985e+006
6894	1.4472e+006
6894	1.0944e+006
6895	1.993e+006
6895	2.1584e+006
6896	1.959e+006
6896	2.2576e+006
6897	3.0768e+006
6897	2.46e+006
6898	1.9843e+006
6898	3.0809e+006
6899	3.2743e+006
6899	9.3112e+005
6900	2.2259e+006
6900	2.2046e+006
6901	1.1941e+006
6901	9.7135e+005
6902	2.0223e+006
6902	9.6855e+005
6903	2.6009e+006
6903	1.304e+006
6904	2.3016e+006
6904	1.193e+006
6905	1.2337e+006
6905	1.2762e+006
6906	7.2952e+005
6906	1.0486e+006
6907	9.1161e+005
6907	1.6053e+006
6908	9.4833e+005
6908	6.6644e+005
6909	1.7139e+006
6909	4.6903e+005
6910	2.4135e+006
6910	3.0003e+006
6911	1.9027e+006
6911	7.8772e+005
6912	7.8061e+005
6912	7.4357e+005
6913	0.
6913	0.
6914	1.2035e+006
6914	1.1167e+006
6915	1.6192e+006
6915	2.3978e+006
6916	1.609e+006
6916	1.0907e+006
6917	0.
6917	0.
6918	1.2113e+006
6918	9.5133e+005
6919	0.
6919	0.
6920	1.0419e+006
6920	9.7378e+005
6921	0.
6921	0.
6922	0.
6922	0.
6923	3.7494e+005
6923	1.1622e+006
6924	0.
6924	0.
6925	0.
6925	0.
6926	0.
6926	0.
6927	0.
6927	0.
6928	0.
6928	0.
6929	0.
6929	0.
6930	0.
6930	0.
6931	1.1402e+005
6931	2.033e+005
6932	0.
6932	0.
6933	1.1593e+006
6933	5.03e+005
6934	0.
6934	0.
6935	0.
6935	0.
6936	0.
6936	0.
6937	0.
6937	0.
6938	0.
6938	0.
6939	0.
6939	0.
6940	18722
6940	26828
6941	0.
6941	0.
6942	2.0449e+005
6942	1.53e+005
6943	62806
6943	94897
6944	0.
6944	0.
6945	0.
6945	0.
6946	0.
6946	0.
6947	0.
6947	0.
6948	0.
6948	0.
6949	0.
6949	0.
6950	0.
6950	0.
6951	0.
6951	0.
6952	0.
6952	0.
6953	0.
6953	0.
6954	0.
6954	0.
6955	0.
6955	0.
6956	0.
6956	0.
6957	0.
6957	0.
6958	0.
6958	0.
6959	0.
6959	0.
6960	0.
6960	0.
6961	0.
6961	0.
6962	0.
6962	0.
6963	0.
6963	0.
6964	0.
6964	0.
6965	0.
6965	0.
6966	0.
6966	0.
6967	0.
6967	0.
6968	0.
6968	0.
6969	0.
6969	0.
6970	0.
6970	0.
6971	0.
6971	0.
6972	0.
6972	0.
6973	0.
6973	0.
6974	0.
6974	0.
6975	0.
6975	0.
6976	6.4333e+005
6976	1.3404e+006
6977	6.097e+005
6977	6.086e+005
6978	3.1013e+005
6978	1.2915e+006
6979	5.7469e+005
6979	1.4243e+006
6980	1.0255e+006
6980	2.1181e+005
6981	1.0331e+006
6981	9.948e+005
6982	9.5682e+005
6982	8.5646e+005
6983	1.1595e+006
6983	6.0106e+005
6984	1.9012e+006
6984	1.2414e+006
6985	1.0591e+006
6985	9.1415e+005
6986	1.78e+006
6986	2.1326e+006
6987	3.8202e+005
6987	5.7997e+005
6988	1.1971e+006
6988	8.5229e+005
6989	2.4579e+006
6989	1.5418e+006
6990	1.5724e+006
6990	4.9992e+005
6991	8.285e+005
6991	6.2677e+005
6992	1.3972e+006
6992	5.6373e+005
6993	2.3214e+006
6993	4.5894e+005
6994	1.0515e+006
6994	2.7958e+005
6995	1.2634e+006
6995	4.149e+005
6996	1.7815e+006
6996	2.4677e+006
6997	1.0262e+006
6997	1.1631e+006
6998	9.3782e+005
6998	1.3641e+006
6999	8.6149e+005
6999	1.363e+006
7000	5.0546e+005
7000	7.3459e+005
7001	1.7328e+006
7001	1.3815e+006
7002	1.2033e+006
7002	6.0561e+005
7003	1.1846e+006
7003	9.738e+005
7004	1.3865e+006
7004	1.4177e+006
7005	1.0265e+006
7005	5.9072e+005
7006	3.5562e+005
7006	4.982e+005
7007	3.7651e+005
7007	5.7543e+005
7008	3.1995e+005
7008	4.3734e+005
7009	7.519e+005
7009	7.4649e+005
7010	1.1785e+006
7010	3.6296e+005
7011	9.0082e+005
7011	9.1281e+005
7012	6.6707e+005
7012	5.0523e+005
7013	1.1758e+006
7013	1.4452e+006
7014	1.0946e+006
7014	1.2882e+006
7015	1.1887e+006
7015	1.2598e+006
7016	9.8953e+005
7016	1.2679e+006
7017	1.2555e+006
7017	5.3425e+005
7018	1.3687e+006
7018	9.6263e+005
7019	5.985e+005
7019	9.0777e+005
7020	1.3874e+006
7020	1.1367e+006
7021	1.0132e+006
7021	7.2323e+005
7022	1.2103e+006
7022	5.4385e+005
7023	9.8241e+005
7023	1.0135e+006
7024	1.3489e+006
7024	1.0522e+006
7025	1.0145e+006
7025	1.162e+006
7026	1.8026e+006
7026	1.5759e+006
7027	1.2302e+006
7027	9.7708e+005
7028	5.2141e+005
7028	8.0433e+005
7029	6.9247e+005
7029	4.3376e+005
7030	6.353e+005
7030	6.2916e+005
7031	1.1639e+006
7031	9.7444e+005
7032	1.0281e+006
7032	9.5332e+005
7033	2.1864e+006
7033	2.1436e+006
7034	2.1919e+006
7034	2.1507e+006
7035	1.183e+006
7035	8.7885e+005
7036	6.8531e+005
7036	4.493e+005
7037	1.2931e+006
7037	1.2769e+006
7038	8.3342e+005
7038	7.5618e+005
7039	2.0512e+006
7039	2.1905e+006
7040	2.0485e+006
7040	1.8144e+006
7041	3.8024e+006
7041	3.9623e+006
7042	3.709e+006
7042	3.7559e+006
7043	1.6969e+006
7043	2.036e+006
7044	3.7954e+006
7044	3.4233e+006
7045	2.5802e+006
7045	2.5663e+006
7046	3.2061e+006
7046	2.7082e+006
7047	3.0681e+006
7047	3.8544e+006
7048	4.5679e+006
7048	4.3358e+006
7049	3.022e+006
7049	4.0098e+006
7050	5.2824e+006
7050	4.5896e+006
7051	1.8121e+006
7051	1.1961e+006
7052	3.5077e+006
7052	3.2403e+006
7053	2.2895e+006
7053	2.5148e+006
7054	1.6121e+006
7054	2.5309e+006
7055	1.9521e+006
7055	2.6519e+006
7056	3.0315e+006
7056	3.5866e+006
7057	2.1206e+006
7057	2.7332e+006
